row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,order_year,order_month,order_quarter,quantity,profit,cost,profit_margin_%,qty_to_sales_ratio,customer_segment,delivery_delay
5823,CA-2018-117632,2018-05-12,2018-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,2018,5,2,1,85.64,199.84,30.00,0.00,Small,6
5824,CA-2018-117632,2018-05-12,2018-05-18,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.17,2018,5,2,1,5.75,13.42,30.00,0.05,Small,6
5825,CA-2015-115056,2015-05-02,2015-05-02,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.14,2015,5,2,1,7.84,18.30,30.00,0.04,Small,0
5826,CA-2018-161067,2018-09-03,2018-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.40,2018,9,3,1,125.82,293.58,30.00,0.00,Small,3
5827,CA-2018-161067,2018-09-03,2018-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.80,2018,9,3,1,27.24,63.56,30.00,0.01,Small,3
5828,CA-2018-161067,2018-09-03,2018-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.76,2018,9,3,1,54.53,127.23,30.00,0.01,Small,3
5829,CA-2018-161067,2018-09-03,2018-09-06,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2018,9,3,1,1.67,3.89,30.04,0.18,Small,3
5830,CA-2017-122063,2017-12-03,2017-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2017,12,4,1,174.59,407.37,30.00,0.00,Medium,4
5831,CA-2017-122063,2017-12-03,2017-12-07,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,2017,12,4,1,8.99,20.99,29.99,0.03,Medium,4
5832,CA-2016-111206,2016-07-18,2016-07-22,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,2016,7,3,1,155.99,363.97,30.00,0.00,Medium,4
5833,CA-2017-142895,2017-07-21,2017-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.26,2017,7,3,1,1.88,4.38,30.01,0.16,Medium,5
5834,CA-2017-142895,2017-07-21,2017-07-26,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,2017,7,3,1,109.18,254.74,30.00,0.00,Medium,5
5835,CA-2016-101868,2016-06-09,2016-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.20,2016,6,2,1,19.26,44.94,30.00,0.02,Large,7
5836,CA-2016-101868,2016-06-09,2016-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,2016,6,2,1,11.56,26.96,30.01,0.03,Large,7
5837,CA-2016-101868,2016-06-09,2016-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,72.60,2016,6,2,1,21.78,50.82,30.00,0.01,Large,7
5838,CA-2018-133207,2018-11-27,2018-12-03,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.57,2018,11,4,1,17.27,40.30,30.00,0.02,Small,6
5839,CA-2016-132948,2016-03-27,2016-04-03,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.70,2016,3,1,1,25.11,58.59,30.00,0.01,Small,7
5840,CA-2016-134992,2016-09-22,2016-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,32.40,2016,9,3,1,9.72,22.68,30.00,0.03,Small,4
5841,CA-2016-134992,2016-09-22,2016-09-26,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2016,9,3,1,14.39,33.59,29.99,0.02,Small,4
5842,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.97,2016,11,4,1,124.79,291.18,30.00,0.00,Medium,4
5843,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.90,2016,11,4,1,91.47,213.43,30.00,0.00,Medium,4
5844,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,2016,11,4,1,24.29,56.67,30.00,0.01,Medium,4
5845,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,2016,11,4,1,233.16,544.05,30.00,0.00,Medium,4
5846,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,32.40,2016,11,4,1,9.72,22.68,30.00,0.03,Medium,4
5847,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.57,2016,11,4,1,67.67,157.90,30.00,0.00,Medium,4
5848,CA-2016-126725,2016-11-17,2016-11-21,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.60,2016,11,4,1,10.98,25.62,30.00,0.03,Medium,4
5849,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2016,11,4,1,214.69,500.95,30.00,0.00,Medium,4
5850,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,2016,11,4,1,238.65,556.86,30.00,0.00,Medium,4
5851,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,2016,11,4,1,165.00,384.99,30.00,0.00,Medium,4
5852,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,2016,11,4,1,22.43,52.33,30.00,0.01,Medium,4
5853,CA-2016-121783,2016-11-10,2016-11-14,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,2016,11,4,1,8.77,20.45,30.01,0.03,Medium,4
5854,US-2015-138835,2015-09-10,2015-09-14,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2015,9,3,1,2.89,6.75,29.98,0.10,Small,4
5855,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.49,2016,8,3,1,10.05,23.44,30.01,0.03,Large,6
5856,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,2016,8,3,1,6.91,16.13,29.99,0.04,Large,6
5857,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.36,2016,8,3,1,0.41,0.95,30.10,0.73,Large,6
5858,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2016,8,3,1,4.43,10.33,30.01,0.07,Large,6
5859,US-2018-153255,2018-09-03,2018-09-07,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.67,2018,9,3,1,71.90,167.77,30.00,0.00,Medium,4
5860,CA-2016-108119,2016-11-01,2016-11-08,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2016,11,4,1,90.59,211.37,30.00,0.00,Small,7
5861,CA-2016-157434,2016-04-29,2016-05-04,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.97,2016,4,2,1,2.39,5.58,29.99,0.13,Medium,5
5862,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,2017,5,2,1,32.98,76.94,30.00,0.01,Medium,3
5863,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,2017,5,2,1,5.83,13.61,29.99,0.05,Medium,3
5864,CA-2017-101525,2017-05-01,2017-05-04,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2017,5,2,1,3.35,7.81,30.02,0.09,Medium,3
5865,US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,2015,8,3,1,23.84,55.63,30.00,0.01,Medium,2
5866,US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2015,8,3,1,1.37,3.19,30.04,0.22,Medium,2
5867,US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,2015,8,3,1,340.00,793.35,30.00,0.00,Medium,2
5868,CA-2017-158211,2017-01-04,2017-01-08,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,4.67,2017,1,1,1,1.40,3.27,29.97,0.21,Medium,4
5869,CA-2017-158211,2017-01-04,2017-01-08,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,2017,1,1,1,31.37,73.21,30.00,0.01,Medium,4
5870,CA-2017-152247,2017-11-07,2017-11-12,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14,2017,11,4,1,480.94,1122.20,30.00,0.00,Medium,5
5871,CA-2017-128223,2017-06-14,2017-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.49,2017,6,2,1,388.05,905.44,30.00,0.00,Medium,0
5872,CA-2017-154235,2017-09-24,2017-09-28,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,2017,9,3,1,38.38,89.57,30.00,0.01,Medium,4
5873,CA-2018-129910,2018-03-30,2018-04-03,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,2018,3,1,1,17.93,41.83,30.00,0.02,Large,4
5874,CA-2018-133095,2018-06-04,2018-06-04,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,2018,6,2,1,32.42,75.66,30.00,0.01,Small,0
5875,CA-2018-133095,2018-06-04,2018-06-04,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,2018,6,2,1,2.86,6.68,29.98,0.10,Small,0
5876,CA-2016-130554,2016-04-07,2016-04-09,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,11.74,2016,4,2,1,3.52,8.22,29.99,0.09,Medium,2
5877,CA-2015-152443,2015-05-21,2015-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,2015,5,2,1,134.36,313.50,30.00,0.00,Small,5
5878,CA-2015-152443,2015-05-21,2015-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,2015,5,2,1,5.38,12.56,29.99,0.06,Small,5
5879,CA-2015-152443,2015-05-21,2015-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,2015,5,2,1,73.76,172.12,30.00,0.00,Small,5
5880,CA-2017-133319,2017-09-05,2017-09-11,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,2017,9,3,1,57.65,134.51,30.00,0.01,Small,6
5881,CA-2017-133935,2017-09-18,2017-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2017,9,3,1,240.47,561.10,30.00,0.00,Large,4
5882,CA-2017-133935,2017-09-18,2017-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.91,2017,9,3,1,110.67,258.24,30.00,0.00,Large,4
5883,CA-2017-133935,2017-09-18,2017-09-22,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.53,2017,9,3,1,265.66,619.87,30.00,0.00,Large,4
5884,CA-2017-136301,2017-03-13,2017-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2017,3,1,1,8.48,19.80,29.99,0.04,Large,2
5885,CA-2017-136301,2017-03-13,2017-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,2017,3,1,1,1473.78,3438.81,30.00,0.00,Large,2
5886,US-2015-109456,2015-10-16,2015-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.35,2015,10,4,1,4.31,10.04,30.03,0.07,Small,1
5887,US-2015-109456,2015-10-16,2015-10-17,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,2015,10,4,1,53.99,125.98,30.00,0.01,Small,1
5888,CA-2018-151596,2018-10-08,2018-10-11,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,2018,10,4,1,12.83,29.93,30.00,0.02,Small,3
5889,CA-2016-147879,2016-05-07,2016-05-12,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,45.68,2016,5,2,1,13.70,31.98,29.99,0.02,Medium,5
5890,CA-2017-166625,2017-04-14,2017-04-17,First Class,JM-15580,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2017,4,2,1,7.52,17.54,30.01,0.04,Small,3
5891,CA-2017-146157,2017-11-21,2017-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.43,2017,11,4,1,11.53,26.90,30.00,0.03,Small,5
5892,CA-2017-146157,2017-11-21,2017-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.57,2017,11,4,1,6.47,15.10,30.00,0.05,Small,5
5893,CA-2017-146157,2017-11-21,2017-11-26,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.58,2017,11,4,1,24.47,57.11,30.00,0.01,Small,5
5894,CA-2018-159954,2018-09-10,2018-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,2018,9,3,1,0.83,1.95,29.86,0.36,Medium,4
5895,CA-2018-100825,2018-09-09,2018-09-14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,2018,9,3,1,29.96,69.91,30.00,0.01,Large,5
5896,CA-2015-168305,2015-11-01,2015-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.40,2015,11,4,1,13.32,31.08,30.00,0.02,Small,7
5897,CA-2015-168305,2015-11-01,2015-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.40,2015,11,4,1,6.42,14.98,30.00,0.05,Small,7
5898,CA-2017-167682,2017-04-03,2017-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,2017,4,2,1,21.34,49.78,30.01,0.01,Small,6
5899,CA-2017-167682,2017-04-03,2017-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,2017,4,2,1,77.99,181.97,30.00,0.00,Small,6
5900,CA-2018-108000,2018-01-12,2018-01-16,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,9.78,2018,1,1,1,2.93,6.85,29.96,0.10,Medium,4
5901,CA-2016-146465,2016-11-20,2016-11-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.19,2016,11,4,1,7.26,16.93,30.01,0.04,Small,4
5902,CA-2017-159639,2017-11-27,2017-12-02,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,2017,11,4,1,9.47,22.09,30.01,0.03,Small,5
5903,US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,2018,11,4,1,17.98,41.96,30.00,0.02,Medium,0
5904,US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,45.36,2018,11,4,1,13.61,31.75,30.00,0.02,Medium,0
5905,US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.40,2018,11,4,1,7.92,18.48,30.00,0.04,Medium,0
5906,US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,41.40,2018,11,4,1,12.42,28.98,30.00,0.02,Medium,0
5907,US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,2018,11,4,1,5.08,11.87,29.97,0.06,Medium,0
5908,US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.70,2017,12,4,1,7.41,17.29,30.00,0.04,Large,5
5909,US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.70,2017,12,4,1,17.91,41.79,30.00,0.02,Large,5
5910,US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,2017,12,4,1,4.36,10.16,30.03,0.07,Large,5
5911,US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.18,2017,12,4,1,31.26,72.92,30.00,0.01,Large,5
5912,CA-2017-155383,2017-12-17,2017-12-22,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,2017,12,4,1,13.96,32.57,30.00,0.02,Small,5
5913,CA-2015-120432,2015-08-24,2015-08-26,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.50,2015,8,3,1,7.65,17.85,30.00,0.04,Small,2
5914,US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.90,2016,9,3,1,4.47,10.43,30.00,0.07,Large,6
5915,US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,2016,9,3,1,26.31,61.40,30.00,0.01,Large,6
5916,US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.76,2016,9,3,1,59.93,139.83,30.00,0.01,Large,6
5917,US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.60,2016,9,3,1,28.38,66.22,30.00,0.01,Large,6
